,course_id,title,url,is_paid,old_price,old_subscribers,num_reviews,num_lectures,level,duration,old_pub_date,subject,status,rating1,rating2,rating3,rating4,rating5,rating_tot,new_subscribers,new_pub_date,upd_month,new_price,curr_price,discount,timestamp,old_revenue,new_revenue,student_lect,lect_price,cum_new_subsc,cum_old_subsc,new_perc_subs,old_perc_subs,new_cat,old_cat
1859,260900,Quick & Easy Piano Chords: Play more songs with more chords,https://www.udemy.com/quick-and-easy-piano-chords/,True,55,1818,4,90,Beginner Level,2.5,2014-07-17T10:12:32Z,Musical Instruments,OK,2.0,0.0,1.0,2.0,2.0,7.0,1893.0, 5/2015,62.0,219.99,131.99,40.0, 2020-07-09 14:53:13 ,99990,416441.07,163620,0.6111111111111112,0.03859177569920936,0.09937957439114141,7.663267058420327e-05,0.00018593131954782485,1,1
2695,1199774,JavaScript 2017: Become Top Rated Web Developer,https://www.udemy.com/become-professional-javascript-developer/,True,115,1346,330,32,All Levels,3.0,2017-05-03T14:15:06Z,Web Development,OK,3.0,5.0,13.0,42.0,308.0,371.0,1897.0, 5/2017,38.0,459.99,275.99,40.0, 2020-07-09 16:18:46 ,154790,872601.03,43072,3.59375,0.03866857029831038,0.06501684836390666,7.679459910102145e-05,0.00013765872173342807,1,1
1371,870936,Business Card and Letterhead Design in Adobe Illustrator,https://www.udemy.com/stationery/,True,200,797,30,37,All Levels,2.0,2016-08-10T17:31:33Z,Graphic Design,OK,1.0,5.0,10.0,20.0,83.0,119.0,1899.0, 1/2020,6.0,399.99,239.99,40.0, 2020-07-09 14:31:04 ,159400,759581.01,29489,5.405405405405405,0.03874544586166981,0.026195452475831996,7.687556335943054e-05,8.151114503829286e-05,1,1
1821,820086,Bass Guitar Lessons For Beginners,https://www.udemy.com/the-music-coach-online-bass-guitar-lesson-program/,True,95,180,21,38,Beginner Level,2.5,2016-04-26T17:30:35Z,Musical Instruments,OK,4.0,10.0,46.0,148.0,181.0,389.0,1906.0, 2/2019,17.0,379.99,227.99,40.0, 2020-07-09 14:51:20 ,17100,724260.9400000001,6840,2.5,0.03882260479993367,0.0032559458135998634,7.715893826386235e-05,1.84090415393886e-05,1,1
1486,1004512,Clipping Masks & Shaped images in Adobe Photoshop CC,https://www.udemy.com/how-to-adobe-photoshop-clipping-mask-layer-tutorial-images-photoshop/,True,90,1905,12,14,All Levels,0.7333333333333333,2016-12-09T04:41:48Z,Graphic Design,OK,3.0,4.0,2.0,1.0,3.0,13.0,1909.0, 12/2016,43.0,159.99,95.99,40.0, 2020-07-09 14:38:23 ,171450,305420.91000000003,26670,6.428571428571429,0.03889988518458515,0.10433181111014293,7.728038465147599e-05,0.00019482902295852933,1,2
2067,112314,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,True,125,1284,136,40,Intermediate Level,12.5,2013-11-28T08:54:00Z,Musical Instruments,OK,1.0,0.0,2.0,34.0,160.0,197.0,1910.0, 9/2017,34.0,539.99,323.99,40.0, 2020-07-09 15:25:12 ,160500,1031380.9,51360,3.125,0.03897720605136583,0.06016381592431184,7.732086678068054e-05,0.00013131782964763866,1,1
107,680044,"Binary Options: Trading Strategies, 90% Accuracy and Signals",https://www.udemy.com/learn-trading-binary-options-from-scratch-and-3-strategies/,True,195,1723,38,24,Beginner Level,1.0,2015-12-14T18:29:57Z,Business Finance,OK,7.0,3.0,22.0,33.0,23.0,88.0,1911.0, 6/2018,25.0,719.99,431.99,40.0, 2020-07-09 13:37:33 ,335985,1375900.8900000001,41352,8.125,0.039054567400275714,0.09251504734600939,7.736134890988508e-05,0.00017621543651314753,1,1
2960,270808,Projects in Django and Python,https://www.udemy.com/projects-in-django-and-python/,True,60,1764,53,28,All Levels,6.5,2014-10-21T07:58:07Z,Web Development,OK,9.0,5.0,9.0,19.0,26.0,68.0,1915.0, 12/2018,19.0,239.99,143.99,40.0, 2020-07-09 16:27:20 ,105840,459580.85000000003,49392,2.142857142857143,0.039132090677702416,0.09554118695772588,7.752327742670326e-05,0.00018040860708600827,1,1
1800,801486,Playing Piano:  Popular Pieces Vol. II,https://www.udemy.com/playing-piano-popular-pieces-volii/,True,150,1472,4,24,Beginner Level,1.5,2016-03-31T17:24:49Z,Musical Instruments,OK,1.0,0.0,0.0,1.0,3.0,5.0,1918.0, 0/0,,599.99,359.99,40.0, 2020-07-09 14:50:26 ,220800,1150780.82,35328,6.25,0.03920973540151674,0.07497245802840802,7.764472381431689e-05,0.0001505450508110001,1,1
3051,1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,https://www.udemy.com/wordpress-plugins-a-guide-on-the-best-plugins-part-1/,True,50,122,10,116,All Levels,10.5,2017-02-16T23:30:02Z,Web Development,OK,1.0,1.0,2.0,10.0,43.0,57.0,1929.0, 2/2020,5.0,399.99,239.99,40.0, 2020-07-09 16:30:35 ,6100,771580.71,14152,0.43103448275862066,0.0392878254287523,0.0022336303734458167,7.809002723556689e-05,1.2477239265585607e-05,1,1
1532,1163768,Fundamentals of Character Design: From Concept to Vector,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,True,50,1452,10,11,Beginner Level,1.0,2017-04-01T03:45:46Z,Graphic Design,OK,3.0,2.0,4.0,3.0,6.0,18.0,1932.0, 3/2017,40.0,199.99,119.99,40.0, 2020-07-09 14:40:10 ,72600,386380.68,15972,4.545454545454546,0.03936603690237548,0.07347590522370871,7.821147362318052e-05,0.00014849960175106804,1,1
3081,943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,https://www.udemy.com/use-javascript-to-build-udemy-stripe-mailchimp-wistia/,True,110,1425,36,34,All Levels,5.5,2016-09-12T23:42:46Z,Web Development,OK,7.0,6.0,16.0,29.0,38.0,96.0,1932.0, 9/2016,46.0,439.99,263.99,40.0, 2020-07-09 16:31:37 ,156750,850060.68,48450,3.235294117647059,0.039444248375998664,0.07097053694265093,7.821147362318052e-05,0.00014573824552015975,1,1
807,676764,Create Your Own Automated Stock Trading Robot In EXCEL!,https://www.udemy.com/automated-trading-excel/,True,150,461,45,44,All Levels,5.0,2015-12-09T18:35:24Z,Business Finance,OK,18.0,8.0,50.0,104.0,84.0,264.0,1935.0, 10/2019,9.0,599.99,359.99,40.0, 2020-07-09 14:02:02 ,69150,1160980.65,20284,3.409090909090909,0.03952258129600946,0.01194174070169539,7.833292001079416e-05,4.714760083143413e-05,1,1
3404,1198704,How to become an App Developer,https://www.udemy.com/how-to-become-an-app-developer/,True,200,1935,17,10,Beginner Level,1.0,2017-05-19T21:39:35Z,Web Development,OK,3.0,1.0,4.0,5.0,9.0,22.0,1935.0, 5/2017,38.0,799.99,479.99,40.0, 2020-07-09 17:14:29 ,387000,1547980.65,19350,20.0,0.03960091421602025,0.10511951354312277,7.833292001079416e-05,0.00019789719654842743,1,2
3576,1250934,Display and analyze GIS data on the web with Leaflet.js,https://www.udemy.com/display-and-analyze-gis-data-on-the-web/,True,100,25,4,66,Intermediate Level,12.5,2017-06-15T21:17:43Z,Web Development,OK,6.0,5.0,36.0,127.0,248.0,422.0,1936.0, 11/2019,8.0,399.99,239.99,40.0, 2020-07-09 17:20:29 ,2500,774380.64,1650,1.5151515151515151,0.03967928761816025,0.00022939711207138125,7.83734021399987e-05,2.5568113249150834e-06,1,1
902,1051430,Intermediate Accounting 1: Easy. Fast. Simple!,https://www.udemy.com/intermediateaccounting/,True,200,90,12,35,Intermediate Level,2.5,2016-12-29T17:21:35Z,Business Finance,OK,4.0,12.0,60.0,179.0,184.0,439.0,1940.0, 12/2018,19.0,799.99,479.99,40.0, 2020-07-09 14:05:23 ,18000,1551980.6,3150,5.714285714285714,0.039757822948817065,0.0014152462045669968,7.853533065681687e-05,9.2045207696943e-06,1,1
1374,446936,Creative logo design with Inkscape for free,https://www.udemy.com/logo-design-with-inkscape-for-free/,True,40,1530,49,25,All Levels,4.0,2015-11-12T17:01:44Z,Graphic Design,OK,3.0,2.0,9.0,36.0,56.0,106.0,1942.0, 1/2017,42.0,159.99,95.99,40.0, 2020-07-09 14:31:09 ,61200,310700.58,38250,1.6,0.03983643924373229,0.07912717415894203,7.861629491522597e-05,0.00015647685308480309,1,1
3535,524248,How to Create a Social Network For a Niche-Related Community,https://www.udemy.com/how-to-create-a-social-network/,True,100,1853,34,39,All Levels,2.0,2015-07-12T22:55:57Z,Web Development,OK,4.0,3.0,7.0,16.0,28.0,58.0,1945.0, 9/2016,46.0,399.99,239.99,40.0, 2020-07-09 17:19:03 ,185300,777980.55,72267,2.5641025641025643,0.03991517698503513,0.10163611379405846,7.87377413028396e-05,0.00018951085540270596,1,2
2895,1011550,Build Sign Up and Login Forms With Bootstrap Modal,https://www.udemy.com/build-sign-up-and-login-forms-with-bootstrap-modal/,True,20,1898,19,31,All Levels,4.0,2016-11-17T18:55:02Z,Web Development,OK,1.0,1.0,3.0,8.0,19.0,32.0,1947.0, 12/2017,31.0,79.99,47.99,40.0, 2020-07-09 16:25:03 ,37960,155740.53,58838,0.6451612903225806,0.03999399569059638,0.10374763085862633,7.88187055612487e-05,0.00019411311578755312,1,2
500,521342,Succeed in Forex Even if You Don't Know Where to Start!,https://www.udemy.com/forex-trading-for-beginners-live-fx-examples/,True,200,1806,38,211,Beginner Level,19.5,2015-06-19T22:16:52Z,Business Finance,OK,7.0,2.0,7.0,12.0,34.0,62.0,1948.0, 1/2017,42.0,799.99,479.99,40.0, 2020-07-09 13:51:06 ,361200,1558380.52,381066,0.9478672985781991,0.04007285487828684,0.09882310997438688,7.885918769045324e-05,0.0001847040501118656,1,1
3221,955194,Coding Made Easy: A Beginners Guide To JavaScript,https://www.udemy.com/coding-made-easy-a-beginners-guide-to-javascript/,True,40,1950,33,16,Beginner Level,1.0,2016-09-18T21:58:41Z,Web Development,OK,5.0,2.0,9.0,9.0,12.0,37.0,1951.0, 9/2016,46.0,79.99,47.99,40.0, 2020-07-09 16:36:32 ,78000,156060.49,31200,2.5,0.040151835512364904,0.10651154390085954,7.898063407806687e-05,0.00019943128334337648,1,2
3189,1013314,PHP For Beginners : Learn PHP From Scratch!,https://www.udemy.com/php-fundamentals-course/,True,100,1825,17,58,All Levels,3.5,2016-11-18T21:16:33Z,Web Development,OK,2.0,0.0,5.0,9.0,19.0,35.0,1957.0, 11/2019,8.0,399.99,239.99,40.0, 2020-07-09 16:35:28 ,182500,782780.43,105850,1.7241379310344827,0.0402310590392182,0.09993890243657982,7.922352685329414e-05,0.00018664722671880109,1,1
2005,888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/,True,40,1638,3,17,Beginner Level,1.5,2016-06-28T15:36:21Z,Musical Instruments,OK,1.0,0.0,0.0,1.0,3.0,5.0,1957.0, 3/2020,4.0,159.99,95.99,40.0, 2020-07-09 15:20:55 ,65520,313100.43,27846,2.3529411764705883,0.04031028256607149,0.08751740165787737,7.922352685329414e-05,0.00016752227800843626,1,1
2875,902748,Introduction To Data Analytics Using Microsoft Power BI,https://www.udemy.com/data-analytics-powerbi/,True,45,1764,33,16,All Levels,1.5,2016-07-13T17:36:30Z,Web Development,OK,3.0,6.0,13.0,17.0,20.0,59.0,1959.0, 4/2019,15.0,179.99,107.99,40.0, 2020-07-09 16:24:20 ,79380,352600.41000000003,28224,2.8125,0.04038958705718319,0.0957215955648119,7.930449111170322e-05,0.00018040860708600827,1,1
85,951050,Trading Options For Consistent Returns: Calendar Spreads,https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/,True,200,1214,69,20,All Levels,1.5,2016-10-07T04:58:46Z,Business Finance,OK,2.0,4.0,15.0,46.0,81.0,148.0,1962.0, 6/2020,1.0,799.99,479.99,40.0, 2020-07-09 13:36:47 ,242800,1569580.3800000001,24280,10.0,0.04046901299468251,0.0545315696653359,7.942593749931686e-05,0.00012415875793787644,1,1
349,757450,Bulletproof Personal Finance: Expert Asset Allocation,https://www.udemy.com/bulletproof-personal-finance-expert-asset-allocation/,True,45,1119,22,18,All Levels,1.0,2016-02-10T04:57:32Z,Business Finance,OK,4.0,7.0,32.0,65.0,48.0,156.0,1963.0, 7/2019,12.0,179.99,107.99,40.0, 2020-07-09 13:45:44 ,50355,353320.37,20142,2.5,0.040548479414311035,0.047147498558981135,7.946641962852141e-05,0.00011444287490319912,1,1
405,1249164,Corporate Internal Controls and Fraud Controls,https://www.udemy.com/corporate-internal-controls-fraud-controls/,True,50,1,0,12,Intermediate Level,2.0,2017-06-29T17:27:52Z,Business Finance,OK,6.0,20.0,115.0,188.0,155.0,484.0,1971.0, 6/2017,37.0,199.99,119.99,40.0, 2020-07-09 13:47:48 ,50,394180.29000000004,12,4.166666666666667,0.04062826969097319,2.0454490599320667e-06,7.979027666215776e-05,1.0227245299660332e-07,1,1
1916,132570,Basic Piano Hymn Playing,https://www.udemy.com/basic-piano-hymn-playing/,True,20,1842,21,28,Beginner Level,1.5,2013-12-12T07:09:21Z,Musical Instruments,OK,2.0,1.0,9.0,15.0,27.0,54.0,1976.0, 5/2018,26.0,79.99,47.99,40.0, 2020-07-09 14:59:33 ,36840,158060.24,51576,0.7142857142857143,0.040708262378281374,0.10069070723855786,7.999268730818049e-05,0.00018838585841974333,1,2
3351,420982,Learning 200 jQuery Functions with 800 Examples,https://www.udemy.com/jquery-foundation/,True,195,1766,38,118,All Levels,18.5,2015-02-24T22:57:40Z,Web Development,OK,1.0,6.0,2.0,19.0,43.0,71.0,1986.0, 4/2015,63.0,779.99,467.99,40.0, 2020-07-09 17:12:04 ,344370,1549060.1400000001,208388,1.652542372881356,0.040788659886881594,0.0959022087168039,8.039750860022594e-05,0.00018061315199200146,1,1
201,411778,Basics of investing in Mutual Funds,https://www.udemy.com/mutualfundinvesting/,True,20,1589,26,42,Intermediate Level,1.5,2015-03-03T01:22:39Z,Business Finance,OK,6.0,7.0,28.0,65.0,48.0,154.0,1987.0, 12/2016,43.0,99.99,59.99,40.0, 2020-07-09 13:40:42 ,31780,198680.12999999998,66738,0.47619047619047616,0.040869097877611026,0.08437385327012077,8.043799072943049e-05,0.00016251092781160268,1,1
353,519776,How to Build a Massive Stock Portfolio from Zero!,https://www.udemy.com/how-to-build-your-million-dollar-stock-portfolio-from-zero/,True,200,1882,51,129,All Levels,11.0,2015-07-20T23:07:38Z,Business Finance,OK,6.0,3.0,8.0,14.0,39.0,70.0,1990.0, 5/2017,38.0,799.99,479.99,40.0, 2020-07-09 13:45:52 ,376400,1591980.1,242778,1.550387596899225,0.04094965731472807,0.10316692787051163,8.055943711704411e-05,0.00019247675653960745,1,2
263,722682,Advanced Excel functions,https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/,True,20,1964,47,15,All Levels,1.5,2016-01-12T20:03:45Z,Business Finance,OK,2.0,3.0,7.0,24.0,29.0,65.0,1995.0, 3/2020,4.0,79.99,47.99,40.0, 2020-07-09 13:42:45 ,39280,159580.05,29460,1.3333333333333333,0.04103041916249114,0.10711147411013762,8.076184776306684e-05,0.00020086309768532895,1,2
1418,585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,https://www.udemy.com/master-adobe-photoshop-lightroom-cc-from-beginner-to-advan/,True,50,1468,190,141,Beginner Level,8.0,2015-08-18T19:30:59Z,Graphic Design,OK,4.0,7.0,31.0,78.0,168.0,288.0,1995.0, 1/2017,42.0,199.99,119.99,40.0, 2020-07-09 14:32:58 ,73400,398980.05000000005,206988,0.3546099290780142,0.041111181010254204,0.074521129693334,8.076184776306684e-05,0.00015013596099901368,1,1
1361,1199928,The Complete Canva Course,https://www.udemy.com/the-complete-canva-course-for-beginners/,True,200,68,11,48,All Levels,4.5,2017-05-10T17:12:51Z,Graphic Design,OK,1.0,6.0,37.0,138.0,262.0,444.0,1997.0, 5/2017,38.0,799.99,479.99,40.0, 2020-07-09 14:30:40 ,13600,1597580.03,3264,4.166666666666667,0.04119202382227568,0.0009700542166727825,8.084281202147593e-05,6.954526803769026e-06,1,1
796,412856,Stock Market Option Trading: How Sell Options For Premium,https://www.udemy.com/make-a-steady-monthly-income-selling-stock-options/,True,200,1909,8,19,Intermediate Level,2.0,2015-02-08T20:06:08Z,Business Finance,OK,2.0,3.0,7.0,3.0,8.0,23.0,1999.0, 10/2016,45.0,799.99,479.99,40.0, 2020-07-09 14:01:39 ,381800,1599180.01,36271,10.526315789473685,0.041272947598555564,0.10452704922291345,8.092377627988502e-05,0.00019523811277051575,1,2
3036,590406,Learn ReactJS: Code Like A Facebook Developer,https://www.udemy.com/learn-react-js/,True,20,1948,72,45,Intermediate Level,5.0,2015-08-24T20:31:54Z,Web Development,OK,8.0,2.0,15.0,31.0,31.0,87.0,2001.0, 3/2020,4.0,79.99,47.99,40.0, 2020-07-09 16:30:01 ,38960,160059.99,87660,0.4444444444444444,0.04135395233909386,0.10611278360662578,8.100474053829411e-05,0.00019922673843738328,1,2
3434,758208,HTML 5 and CSS 3 - tricks and workarounds,https://www.udemy.com/html5-css3-tricks-and-workarounds/,True,80,2007,10,113,All Levels,5.5,2016-02-18T00:21:26Z,Web Development,OK,1.0,2.0,2.0,0.0,5.0,10.0,2012.0, 2/2016,53.0,319.99,191.99,40.0, 2020-07-09 17:15:31 ,160560,643819.88,226791,0.7079646017699115,0.041435402383053405,0.10914792319420598,8.145004395954411e-05,0.00020526081316418288,1,2
1641,1182900,How to Create awesome Cinema-graph With Adobe Photoshop?,https://www.udemy.com/how-to-create-awesome-cinema-graph-with-adobe-photoshop/,True,20,1602,8,16,Beginner Level,1.0,2017-05-07T16:32:00Z,Graphic Design,OK,0.0,0.0,2.0,4.0,2.0,8.0,2013.0, 4/2017,39.0,79.99,47.99,40.0, 2020-07-09 14:44:18 ,32040,161019.87,25632,1.25,0.04151689290914215,0.0848641474097865,8.149052608874865e-05,0.00016384046970055853,1,1
3015,1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,True,100,557,92,133,All Levels,9.5,2017-01-04T23:51:26Z,Web Development,OK,3.0,9.0,21.0,72.0,164.0,269.0,2016.0, 12/2019,7.0,79.99,47.99,40.0, 2020-07-09 16:29:15 ,55700,161259.84,74081,0.7518796992481203,0.041598504881618516,0.015801503077787202,8.161197247636228e-05,5.696575631910805e-05,1,1
1851,403078,Percussive Fingerstyle Guitar,https://www.udemy.com/percussive-fingerstyle-course/,True,50,886,43,74,Intermediate Level,1.5,2015-02-02T18:04:46Z,Musical Instruments,OK,0.0,2.0,13.0,55.0,114.0,184.0,2023.0, 10/2016,45.0,279.99,167.99,40.0, 2020-07-09 14:52:33 ,44300,566419.77,65564,0.6756756756756757,0.041680400228999305,0.030398850293992394,8.18953473807941e-05,9.061339335499054e-05,1,1
3113,578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,https://www.udemy.com/learn-wordpress-from-scratch-and-create-websites/,True,75,2023,8,25,All Levels,2.0,2015-08-13T21:02:21Z,Web Development,OK,0.0,0.0,1.0,5.0,3.0,9.0,2025.0, 7/2016,48.0,299.99,179.99,40.0, 2020-07-09 16:32:49 ,151725,607479.75,50575,3.0,0.04176237654063851,0.10997275052762359,8.197631163920319e-05,0.00020689717241212854,1,2
126,637430,Learn the basics of preparing accounting statements,https://www.udemy.com/basics-of-financial-accounting/,True,20,1951,30,20,Intermediate Level,0.55,2015-10-13T21:07:22Z,Business Finance,OK,2.0,3.0,6.0,17.0,26.0,54.0,2027.0, 3/2020,4.0,79.99,47.99,40.0, 2020-07-09 13:38:12 ,39020,162139.72999999998,39020,1.0,0.041844433816536124,0.10691061101245228,8.205727589761227e-05,0.0001995335557963731,1,2
822,885342,Financial Modeling 101,https://www.udemy.com/financial-modeling-101/,False,0,1086,37,5,Beginner Level,0.6166666666666667,2016-12-19T23:43:54Z,Business Finance,OK,8.0,8.0,26.0,35.0,43.0,120.0,2028.0, 12/2016,43.0,79.99,47.99,40.0, 2020-07-09 14:02:32 ,0,162219.72,5430,0.0,0.04192653157456294,0.044224449579885215,8.209775802681682e-05,0.00011106788395431121,1,1
1414,1029436,Learn Cinema 4D: Create an Abstract Background,https://www.udemy.com/create-an-abstract-background/,True,20,2004,4,9,Beginner Level,0.5666666666666667,2017-02-22T23:08:38Z,Graphic Design,OK,0.0,1.0,2.0,2.0,2.0,7.0,2031.0, 2/2017,41.0,119.99,71.99,40.0, 2020-07-09 14:32:47 ,40080,243699.69,18036,2.2222222222222223,0.04200875077897737,0.10894266238104179,8.221920441443046e-05,0.00020495399580519307,1,2
2049,1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,True,65,2015,2,25,Intermediate Level,1.0,2017-03-08T18:09:32Z,Musical Instruments,OK,0.0,0.0,0.0,0.0,2.0,2.0,2033.0, 10/2019,9.0,779.99,467.99,40.0, 2020-07-09 15:24:36 ,130975,1585719.67,50375,2.6,0.04209105094765021,0.10976585335521145,8.230016867283954e-05,0.0002060789927881557,1,2
2048,1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,True,65,2015,3,21,Intermediate Level,0.7333333333333333,2017-03-08T17:53:36Z,Musical Instruments,OK,0.0,0.0,0.0,1.0,2.0,3.0,2035.0, 10/2019,9.0,779.99,467.99,40.0, 2020-07-09 15:24:33 ,130975,1587279.65,42315,3.0952380952380953,0.04217343208058146,0.1095597743624233,8.238113293124863e-05,0.0002060789927881557,1,2
187,332848,Tax Strategy: Financial Planning for Beginners,https://www.udemy.com/taxsavingstrategy/,True,200,1703,59,25,All Levels,2.0,2014-11-04T01:37:23Z,Business Finance,OK,5.0,5.0,9.0,27.0,68.0,114.0,2035.0, 4/2015,63.0,799.99,479.99,40.0, 2020-07-09 13:40:15 ,340600,1627979.65,42575,8.0,0.04225581321351271,0.09128818699986213,8.238113293124863e-05,0.00017416998745321547,1,1
72,1122792,The Almost Perfect Options Trading Strategy System - Unique,https://www.udemy.com/the-almost-perfect-options-trading-strategy-system-unique/,True,200,1793,18,15,All Levels,1.0,2017-03-03T21:43:05Z,Business Finance,OK,5.0,2.0,4.0,22.0,25.0,58.0,2046.0, 3/2017,40.0,799.99,479.99,40.0, 2020-07-09 13:36:22 ,358600,1636779.54,26895,13.333333333333334,0.04233863964986521,0.09808644149545236,8.282643635249863e-05,0.00018337450822290976,1,1
1574,952106,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,True,95,2035,19,23,All Levels,1.5,2016-10-16T17:25:29Z,Graphic Design,OK,2.0,1.0,3.0,8.0,8.0,22.0,2047.0, 11/2016,44.0,159.99,95.99,40.0, 2020-07-09 14:41:45 ,193325,327499.53,46805,4.130434782608695,0.04242150656834691,0.11101020229082113,8.286691848170317e-05,0.00020812444184808778,1,2
3362,177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,True,50,1936,88,53,All Levels,5.0,2014-03-07T19:09:28Z,Web Development,OK,7.0,10.0,20.0,38.0,43.0,118.0,2047.0, 1/2017,42.0,199.99,119.99,40.0, 2020-07-09 17:12:30 ,96800,409379.53,102608,0.9433962264150944,0.04250437348682861,0.10531751301212419,8.286691848170317e-05,0.00019799946900142404,1,2
3292,688872,XML For Absolute Beginners: Learn to create your own tags,https://www.udemy.com/xml-for-absolute-beginners-learn-to-create-your-own-tags/,True,75,1945,58,10,Beginner Level,1.0,2015-12-17T17:27:32Z,Web Development,OK,10.0,4.0,25.0,24.0,37.0,100.0,2048.0, 12/2015,55.0,299.99,179.99,40.0, 2020-07-09 16:39:23 ,145875,614379.52,19450,7.5,0.04258728088743952,0.1059135568681884,8.290740061090771e-05,0.00019891992107839347,1,2
2015,1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,True,95,2026,3,62,Intermediate Level,2.5,2017-03-09T16:25:04Z,Musical Instruments,OK,0.0,0.0,1.0,3.0,3.0,7.0,2055.0, 10/2019,9.0,799.99,479.99,40.0, 2020-07-09 15:23:24 ,192470,1643979.45,125612,1.532258064516129,0.04267047166295486,0.11038705623471283,8.319077551533952e-05,0.00020720398977111835,1,2
1302,349144,Photoshop: Learn Digital Painting Basics in Photoshop,https://www.udemy.com/photoshop-painting-tutorial/,True,20,1332,31,24,Beginner Level,2.0,2014-12-06T05:51:03Z,Graphic Design,NoRates,,,,,,,2058.0, 0/0,,0.0,0.0,0.0, 2020-07-09 14:28:18 ,26640,0.0,31968,0.8333333333333334,0.042753783884857816,0.06364701112847015,8.331222190295316e-05,0.00013622690739147563,1,1
3611,1008246,Modern E-Commerce Store In php & mysqli With Bootstrap,https://www.udemy.com/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,True,50,240,45,358,All Levels,66.5,2016-12-09T16:18:49Z,Web Development,OK,24.0,13.0,29.0,71.0,266.0,403.0,2062.0, 4/2019,15.0,399.99,239.99,40.0, 2020-07-09 17:21:45 ,12000,824779.38,85920,0.13966480446927373,0.04283725803527758,0.00511229310794121,8.347415041977135e-05,2.4545388719184797e-05,1,1
2981,954036,JSON :basics for beginners,https://www.udemy.com/learn-json/,True,45,2052,18,8,All Levels,0.55,2016-09-09T16:42:59Z,Web Development,OK,3.0,2.0,4.0,9.0,4.0,22.0,2065.0, 9/2016,46.0,179.99,107.99,40.0, 2020-07-09 16:28:08 ,92340,371679.35000000003,16416,5.625,0.04292085363208497,0.11226569892380743,8.359559680738498e-05,0.00020986307354903003,1,2
3344,884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,True,80,325,50,106,All Levels,5.0,2017-02-23T22:20:23Z,Web Development,OK,5.0,1.0,15.0,87.0,350.0,458.0,2068.0, 7/2017,36.0,319.99,191.99,40.0, 2020-07-09 17:11:50 ,26000,661739.3200000001,34450,0.7547169811320755,0.04300457067527997,0.007221048816278174,8.371704319499862e-05,3.323854722389608e-05,1,1
2746,1121580,WordPress Blog : Create a WordPress Website for Beginners,https://www.udemy.com/wordpress-website-for-beginners/,True,20,2076,8,20,Beginner Level,2.0,2017-02-26T18:29:53Z,Web Development,OK,2.0,0.0,3.0,1.0,3.0,9.0,2075.0, 0/0,,79.99,47.99,40.0, 2020-07-09 16:20:20 ,41520,165979.25,41520,1.0,0.0430885710933794,0.11268982278638434,8.400041809943043e-05,0.00021231761242094851,1,2
2595,823236,Practical Guide to Web Development,https://www.udemy.com/designers-guide-to-web-development/,True,20,2025,16,38,Beginner Level,2.0,2016-05-02T20:56:01Z,Web Development,OK,3.0,0.0,4.0,16.0,14.0,37.0,2081.0, 4/2016,51.0,379.99,227.99,40.0, 2020-07-09 15:49:15 ,40500,790759.1900000001,76950,0.5263157894736842,0.04317281440425406,0.1101798522449417,8.42433108746577e-05,0.00020710171731812174,1,2
247,515326,Financial analysis: Compare performance of companies,https://www.udemy.com/financial-performance-analysis/,True,20,1850,40,20,All Levels,1.0,2015-06-01T20:09:03Z,Business Finance,OK,0.0,4.0,13.0,42.0,34.0,93.0,2087.0, 3/2020,4.0,199.99,119.99,40.0, 2020-07-09 13:42:15 ,37000,417379.13,37000,1.0,0.04325730060790394,0.10144660293865576,8.448620364988496e-05,0.00018920403804371615,1,2
